group_id	group_order	file_order	source_path	research_path	repo_id	category	lines	bytes	group_research_path	status
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	4	sources/os/linux/linux/fs/jfs/jfs_extent.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_extent.h_research.md	linux	os-vfs	16	511	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	5	sources/os/linux/linux/fs/jfs/jfs_filsys.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_filsys.h_research.md	linux	os-vfs	276	8622	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	6	sources/os/linux/linux/fs/jfs/jfs_imap.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_imap.c_research.md	linux	os-vfs	3178	85665	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	7	sources/os/linux/linux/fs/jfs/jfs_imap.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_imap.h_research.md	linux	os-vfs	162	5907	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	8	sources/os/linux/linux/fs/jfs/jfs_incore.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_incore.h_research.md	linux	os-vfs	226	7132	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	9	sources/os/linux/linux/fs/jfs/jfs_inode.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_inode.c_research.md	linux	os-vfs	134	2895	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	10	sources/os/linux/linux/fs/jfs/jfs_inode.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_inode.h_research.md	linux	os-vfs	41	1980	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e	770	11	sources/os/linux/linux/fs/jfs/jfs_lock.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_lock.h_research.md	linux	os-vfs	39	883	Docs/researches/groups/group_770_linux_sources_os_linux_linux_fs_jfs_jfs_dtree_c_sources_os_linux_lin_a1235ec56e7e_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	1	sources/os/linux/linux/fs/jfs/jfs_logmgr.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_logmgr.c_research.md	linux	os-vfs	2485	59217	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	2	sources/os/linux/linux/fs/jfs/jfs_logmgr.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_logmgr.h_research.md	linux	os-vfs	507	14560	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	3	sources/os/linux/linux/fs/jfs/jfs_metapage.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_metapage.c_research.md	linux	os-vfs	953	22222	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	4	sources/os/linux/linux/fs/jfs/jfs_metapage.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_metapage.h_research.md	linux	os-vfs	142	3630	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	5	sources/os/linux/linux/fs/jfs/jfs_mount.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_mount.c_research.md	linux	os-vfs	502	12693	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	6	sources/os/linux/linux/fs/jfs/jfs_superblock.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_superblock.h_research.md	linux	os-vfs	109	3527	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	7	sources/os/linux/linux/fs/jfs/jfs_txnmgr.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_txnmgr.c_research.md	linux	os-vfs	3021	74770	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	8	sources/os/linux/linux/fs/jfs/jfs_txnmgr.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_txnmgr.h_research.md	linux	os-vfs	298	7737	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	9	sources/os/linux/linux/fs/jfs/jfs_types.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_types.h_research.md	linux	os-vfs	157	3682	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	10	sources/os/linux/linux/fs/jfs/jfs_umount.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_umount.c_research.md	linux	os-vfs	163	3552	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	11	sources/os/linux/linux/fs/jfs/jfs_unicode.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_unicode.c_research.md	linux	os-vfs	125	2657	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	12	sources/os/linux/linux/fs/jfs/jfs_unicode.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_unicode.h_research.md	linux	os-vfs	136	3028	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078	771	13	sources/os/linux/linux/fs/jfs/jfs_xattr.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_xattr.h_research.md	linux	os-vfs	62	1886	Docs/researches/groups/group_771_linux_sources_os_linux_linux_fs_jfs_jfs_logmgr_c_sources_os_linux_li_435644391078_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	1	sources/os/linux/linux/fs/jfs/jfs_xtree.c	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_xtree.c_research.md	linux	os-vfs	2930	69875	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	2	sources/os/linux/linux/fs/jfs/jfs_xtree.h	Docs/researches/sources/os/linux/linux/fs/jfs/jfs_xtree.h_research.md	linux	os-vfs	113	2989	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	3	sources/os/linux/linux/fs/jfs/namei.c	Docs/researches/sources/os/linux/linux/fs/jfs/namei.c_research.md	linux	os-vfs	1621	37975	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	4	sources/os/linux/linux/fs/jfs/resize.c	Docs/researches/sources/os/linux/linux/fs/jfs/resize.c_research.md	linux	os-vfs	536	14435	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	5	sources/os/linux/linux/fs/jfs/super.c	Docs/researches/sources/os/linux/linux/fs/jfs/super.c_research.md	linux	os-vfs	1069	24801	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	6	sources/os/linux/linux/fs/jfs/symlink.c	Docs/researches/sources/os/linux/linux/fs/jfs/symlink.c_research.md	linux	os-vfs	22	499	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	7	sources/os/linux/linux/fs/jfs/xattr.c	Docs/researches/sources/os/linux/linux/fs/jfs/xattr.c_research.md	linux	os-vfs	1055	26324	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	8	sources/os/linux/linux/fs/kernel_read_file.c	Docs/researches/sources/os/linux/linux/fs/kernel_read_file.c_research.md	linux	os-vfs	185	4456	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	9	sources/os/linux/linux/fs/kernfs/Kconfig	Docs/researches/sources/os/linux/linux/fs/kernfs/Kconfig_research.md	linux	os-vfs	8	117	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	10	sources/os/linux/linux/fs/kernfs/Makefile	Docs/researches/sources/os/linux/linux/fs/kernfs/Makefile_research.md	linux	os-vfs	6	138	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56	772	11	sources/os/linux/linux/fs/kernfs/dir.c	Docs/researches/sources/os/linux/linux/fs/kernfs/dir.c_research.md	linux	os-vfs	2012	53449	Docs/researches/groups/group_772_linux_sources_os_linux_linux_fs_jfs_jfs_xtree_c_sources_os_linux_lin_b6c0f9ea4a56_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	1	sources/os/linux/linux/fs/kernfs/file.c	Docs/researches/sources/os/linux/linux/fs/kernfs/file.c_research.md	linux	os-vfs	1085	28025	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	2	sources/os/linux/linux/fs/kernfs/inode.c	Docs/researches/sources/os/linux/linux/fs/kernfs/inode.c_research.md	linux	os-vfs	406	10527	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	3	sources/os/linux/linux/fs/kernfs/kernfs-internal.h	Docs/researches/sources/os/linux/linux/fs/kernfs/kernfs-internal.h_research.md	linux	os-vfs	236	6509	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	4	sources/os/linux/linux/fs/kernfs/mount.c	Docs/researches/sources/os/linux/linux/fs/kernfs/mount.c_research.md	linux	os-vfs	472	12071	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	5	sources/os/linux/linux/fs/kernfs/symlink.c	Docs/researches/sources/os/linux/linux/fs/kernfs/symlink.c_research.md	linux	os-vfs	155	3547	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	6	sources/os/linux/linux/fs/libfs.c	Docs/researches/sources/os/linux/linux/fs/libfs.c_research.md	linux	os-vfs	2314	62674	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	7	sources/os/linux/linux/fs/lockd/Makefile	Docs/researches/sources/os/linux/linux/fs/lockd/Makefile_research.md	linux	os-vfs	41	1293	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	8	sources/os/linux/linux/fs/lockd/clnt4xdr.c	Docs/researches/sources/os/linux/linux/fs/lockd/clnt4xdr.c_research.md	linux	os-vfs	582	13059	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	9	sources/os/linux/linux/fs/lockd/clntlock.c	Docs/researches/sources/os/linux/linux/fs/lockd/clntlock.c_research.md	linux	os-vfs	297	7512	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	10	sources/os/linux/linux/fs/lockd/clntproc.c	Docs/researches/sources/os/linux/linux/fs/lockd/clntproc.c_research.md	linux	os-vfs	889	23094	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	11	sources/os/linux/linux/fs/lockd/clntxdr.c	Docs/researches/sources/os/linux/linux/fs/lockd/clntxdr.c_research.md	linux	os-vfs	614	13541	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	12	sources/os/linux/linux/fs/lockd/host.c	Docs/researches/sources/os/linux/linux/fs/lockd/host.c_research.md	linux	os-vfs	723	18809	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	13	sources/os/linux/linux/fs/lockd/lockd.h	Docs/researches/sources/os/linux/linux/fs/lockd/lockd.h_research.md	linux	os-vfs	452	14206	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	14	sources/os/linux/linux/fs/lockd/mon.c	Docs/researches/sources/os/linux/linux/fs/lockd/mon.c_research.md	linux	os-vfs	581	14722	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	15	sources/os/linux/linux/fs/lockd/netlink.c	Docs/researches/sources/os/linux/linux/fs/lockd/netlink.c_research.md	linux	os-vfs	45	1295	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	16	sources/os/linux/linux/fs/lockd/netlink.h	Docs/researches/sources/os/linux/linux/fs/lockd/netlink.h_research.md	linux	os-vfs	20	632	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	17	sources/os/linux/linux/fs/lockd/netns.h	Docs/researches/sources/os/linux/linux/fs/lockd/netns.h_research.md	linux	os-vfs	25	469	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	18	sources/os/linux/linux/fs/lockd/nlm.h	Docs/researches/sources/os/linux/linux/fs/lockd/nlm.h_research.md	linux	os-vfs	56	1301	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	19	sources/os/linux/linux/fs/lockd/nlm4xdr_gen.c	Docs/researches/sources/os/linux/linux/fs/lockd/nlm4xdr_gen.c_research.md	linux	os-vfs	724	18902	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	20	sources/os/linux/linux/fs/lockd/nlm4xdr_gen.h	Docs/researches/sources/os/linux/linux/fs/lockd/nlm4xdr_gen.h_research.md	linux	os-vfs	32	1666	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	21	sources/os/linux/linux/fs/lockd/procfs.c	Docs/researches/sources/os/linux/linux/fs/lockd/procfs.c_research.md	linux	os-vfs	92	1901	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	22	sources/os/linux/linux/fs/lockd/procfs.h	Docs/researches/sources/os/linux/linux/fs/lockd/procfs.h_research.md	linux	os-vfs	27	474	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3	773	23	sources/os/linux/linux/fs/lockd/share.h	Docs/researches/sources/os/linux/linux/fs/lockd/share.h_research.md	linux	os-vfs	33	959	Docs/researches/groups/group_773_linux_sources_os_linux_linux_fs_kernfs_file_c_sources_os_linux_linux_e0c58656c3e3_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	1	sources/os/linux/linux/fs/lockd/svc.c	Docs/researches/sources/os/linux/linux/fs/lockd/svc.c_research.md	linux	os-vfs	791	19216	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	2	sources/os/linux/linux/fs/lockd/svc4proc.c	Docs/researches/sources/os/linux/linux/fs/lockd/svc4proc.c_research.md	linux	os-vfs	1429	40848	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	3	sources/os/linux/linux/fs/lockd/svclock.c	Docs/researches/sources/os/linux/linux/fs/lockd/svclock.c_research.md	linux	os-vfs	1074	29275	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	4	sources/os/linux/linux/fs/lockd/svcproc.c	Docs/researches/sources/os/linux/linux/fs/lockd/svcproc.c_research.md	linux	os-vfs	847	22056	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	5	sources/os/linux/linux/fs/lockd/svcshare.c	Docs/researches/sources/os/linux/linux/fs/lockd/svcshare.c_research.md	linux	os-vfs	125	2846	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	6	sources/os/linux/linux/fs/lockd/svcsubs.c	Docs/researches/sources/os/linux/linux/fs/lockd/svcsubs.c_research.md	linux	os-vfs	532	12261	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	7	sources/os/linux/linux/fs/lockd/svcxdr.h	Docs/researches/sources/os/linux/linux/fs/lockd/svcxdr.h_research.md	linux	os-vfs	142	2898	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	8	sources/os/linux/linux/fs/lockd/trace.c	Docs/researches/sources/os/linux/linux/fs/lockd/trace.c_research.md	linux	os-vfs	3	83	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	9	sources/os/linux/linux/fs/lockd/trace.h	Docs/researches/sources/os/linux/linux/fs/lockd/trace.h_research.md	linux	os-vfs	107	2816	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	10	sources/os/linux/linux/fs/lockd/xdr.c	Docs/researches/sources/os/linux/linux/fs/lockd/xdr.c_research.md	linux	os-vfs	354	7775	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	11	sources/os/linux/linux/fs/lockd/xdr.h	Docs/researches/sources/os/linux/linux/fs/lockd/xdr.h_research.md	linux	os-vfs	106	2760	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	12	sources/os/linux/linux/fs/locks.c	Docs/researches/sources/os/linux/linux/fs/locks.c_research.md	linux	os-vfs	3163	85066	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf	774	13	sources/os/linux/linux/fs/mbcache.c	Docs/researches/sources/os/linux/linux/fs/mbcache.c_research.md	linux	os-vfs	444	12793	Docs/researches/groups/group_774_linux_sources_os_linux_linux_fs_lockd_svc_c_sources_os_linux_linux_f_ddc675d583cf_research.md	ok
