work_id	kind	output_path	source_label	source_count	input_bytes	lines	status
group_1618_plan9_sources_os_plan9_plan9_sys_src_cmd_tcs_ksc_c_sources_os_plan9_fe660f6043b3	GROUP	Docs/researches/groups/group_1618_plan9_sources_os_plan9_plan9_sys_src_cmd_tcs_ksc_c_sources_os_plan9_fe660f6043b3_research.md	plan9:9 files	9	252173	4090	ok
group_1619_plan9_sources_os_plan9_plan9_sys_src_cmd_tcs_tcs_c_sources_os_plan9_b9650b8b6b5e	GROUP	Docs/researches/groups/group_1619_plan9_sources_os_plan9_plan9_sys_src_cmd_tcs_tcs_c_sources_os_plan9_b9650b8b6b5e_research.md	plan9:31 files	31	254105	13754	ok
group_161_9front_sources_os_plan9_9front_sys_src_cmd_kl_obj_c_sources_os_plan9_77571f0b98fe	GROUP	Docs/researches/groups/group_161_9front_sources_os_plan9_9front_sys_src_cmd_kl_obj_c_sources_os_plan9_77571f0b98fe_research.md	9front:68 files	68	257787	13393	ok
group_1620_plan9_sources_os_plan9_plan9_sys_src_cmd_troff_suftab_c_sources_os__296380eaf213	GROUP	Docs/researches/groups/group_1620_plan9_sources_os_plan9_plan9_sys_src_cmd_troff_suftab_c_sources_os__296380eaf213_research.md	plan9:30 files	30	258075	12135	ok
group_1621_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_gui_osx_keyc_1ef8fae701a9	GROUP	Docs/researches/groups/group_1621_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_gui_osx_keyc_1ef8fae701a9_research.md	plan9:42 files	42	262094	9608	ok
group_1622_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_kern_devaudi_3110505fd2fa	GROUP	Docs/researches/groups/group_1622_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_kern_devaudi_3110505fd2fa_research.md	plan9:25 files	25	261260	14200	ok
group_1623_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_kern_pgrp_c__801b18669a3f	GROUP	Docs/researches/groups/group_1623_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_kern_pgrp_c__801b18669a3f_research.md	plan9:146 files	146	261224	14986	ok
group_1624_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_libdraw_allo_3f8b7851d1d0	GROUP	Docs/researches/groups/group_1624_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_libdraw_allo_3f8b7851d1d0_research.md	plan9:75 files	75	261608	11155	ok
group_1625_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_libmp_mptobe_b54d0162d649	GROUP	Docs/researches/groups/group_1625_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_libmp_mptobe_b54d0162d649_research.md	plan9:68 files	68	247744	8458	ok
group_1626_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_libsec_tlsha_2f78aa0ceca4	GROUP	Docs/researches/groups/group_1626_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_drawterm_libsec_tlsha_2f78aa0ceca4_research.md	plan9:54 files	54	260415	11527	ok
group_1627_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_u9fs_des_c_sources_os_894ef362737b	GROUP	Docs/researches/groups/group_1627_plan9_sources_os_plan9_plan9_sys_src_cmd_unix_u9fs_des_c_sources_os_894ef362737b_research.md	plan9:59 files	59	239723	13300	ok
group_1628_plan9_sources_os_plan9_plan9_sys_src_cmd_upas_fs_mbox_c_sources_os__60d82c8012ea	GROUP	Docs/researches/groups/group_1628_plan9_sources_os_plan9_plan9_sys_src_cmd_upas_fs_mbox_c_sources_os__60d82c8012ea_research.md	plan9:41 files	41	260008	14096	ok
group_1629_plan9_sources_os_plan9_plan9_sys_src_cmd_upas_send_send_h_sources_o_bd9588fd6c6b	GROUP	Docs/researches/groups/group_1629_plan9_sources_os_plan9_plan9_sys_src_cmd_upas_send_send_h_sources_o_bd9588fd6c6b_research.md	plan9:30 files	30	247260	12112	ok
group_162_9front_sources_os_plan9_9front_sys_src_cmd_map_map_c_sources_os_plan_8af000ea1769	GROUP	Docs/researches/groups/group_162_9front_sources_os_plan9_9front_sys_src_cmd_map_map_c_sources_os_plan_8af000ea1769_research.md	9front:67 files	67	245354	11573	ok
group_1630_plan9_sources_os_plan9_plan9_sys_src_cmd_usb_ether_ether_c_sources__10d4b9bba0fa	GROUP	Docs/researches/groups/group_1630_plan9_sources_os_plan9_plan9_sys_src_cmd_usb_ether_ether_c_sources__10d4b9bba0fa_research.md	plan9:41 files	41	256313	13053	ok
group_1631_plan9_sources_os_plan9_plan9_sys_src_cmd_vac_file_c_sources_os_plan_757976ab6659	GROUP	Docs/researches/groups/group_1631_plan9_sources_os_plan9_plan9_sys_src_cmd_vac_file_c_sources_os_plan_757976ab6659_research.md	plan9:33 files	33	258695	14714	ok
group_1632_plan9_sources_os_plan9_plan9_sys_src_cmd_venti_srv_buildindex_c_sou_3d4e26e157da	GROUP	Docs/researches/groups/group_1632_plan9_sources_os_plan9_plan9_sys_src_cmd_venti_srv_buildindex_c_sou_3d4e26e157da_research.md	plan9:27 files	27	258714	12065	ok
group_1633_plan9_sources_os_plan9_plan9_sys_src_cmd_venti_srv_lump_c_sources_o_314f309ea2b2	GROUP	Docs/researches/groups/group_1633_plan9_sources_os_plan9_plan9_sys_src_cmd_venti_srv_lump_c_sources_o_314f309ea2b2_research.md	plan9:59 files	59	256060	13623	ok
group_1634_plan9_sources_os_plan9_plan9_sys_src_cmd_vl_noop_c_sources_os_plan9_0e79610f1115	GROUP	Docs/researches/groups/group_1634_plan9_sources_os_plan9_plan9_sys_src_cmd_vl_noop_c_sources_os_plan9_0e79610f1115_research.md	plan9:32 files	32	261126	14193	ok
group_1635_plan9_sources_os_plan9_plan9_sys_src_cmd_vnc_vnc_h_sources_os_plan9_0d69fbea73b9	GROUP	Docs/researches/groups/group_1635_plan9_sources_os_plan9_plan9_sys_src_cmd_vnc_vnc_h_sources_os_plan9_0d69fbea73b9_research.md	plan9:44 files	44	257619	14187	ok
group_1636_plan9_sources_os_plan9_plan9_sys_src_cmd_yacc_c_sources_os_plan9_pl_838cc63b477c	GROUP	Docs/researches/groups/group_1636_plan9_sources_os_plan9_plan9_sys_src_cmd_yacc_c_sources_os_plan9_pl_838cc63b477c_research.md	plan9:18 files	18	102041	5469	ok
group_1637_qemu_sources_virtualization_qemu_block_accounting_c_sources_virtual_2fadc37f64a7	GROUP	Docs/researches/groups/group_1637_qemu_sources_virtualization_qemu_block_accounting_c_sources_virtual_2fadc37f64a7_research.md	qemu:14 files	14	258729	8887	ok
group_1638_qemu_sources_virtualization_qemu_block_cloop_c_sources_virtualizati_3befcb40d5cd	GROUP	Docs/researches/groups/group_1638_qemu_sources_virtualization_qemu_block_cloop_c_sources_virtualizati_3befcb40d5cd_research.md	qemu:19 files	19	257875	8495	ok
group_1639_qemu_sources_virtualization_qemu_block_export_vduse_blk_c_sources_v_68fb39b593d7	GROUP	Docs/researches/groups/group_1639_qemu_sources_virtualization_qemu_block_export_vduse_blk_c_sources_v_68fb39b593d7_research.md	qemu:10 files	10	215118	7276	ok
group_163_9front_sources_os_plan9_9front_sys_src_cmd_mothra_mothra_c_sources_o_3d656058129b	GROUP	Docs/researches/groups/group_163_9front_sources_os_plan9_9front_sys_src_cmd_mothra_mothra_c_sources_o_3d656058129b_research.md	9front:16 files	16	233439	12744	ok
group_1640_qemu_sources_virtualization_qemu_block_io_c_sources_virtualization__4e1576042746	GROUP	Docs/researches/groups/group_1640_qemu_sources_virtualization_qemu_block_io_c_sources_virtualization__4e1576042746_research.md	qemu:6 files	6	230540	7401	ok
group_1641_qemu_sources_virtualization_qemu_block_mirror_c_sources_virtualizat_f4b81b17bda9	GROUP	Docs/researches/groups/group_1641_qemu_sources_virtualization_qemu_block_mirror_c_sources_virtualizat_f4b81b17bda9_research.md	qemu:7 files	7	223665	7069	ok
group_1642_qemu_sources_virtualization_qemu_block_nvme_c_sources_virtualizatio_e0de11432c0e	GROUP	Docs/researches/groups/group_1642_qemu_sources_virtualization_qemu_block_nvme_c_sources_virtualizatio_e0de11432c0e_research.md	qemu:9 files	9	222255	7160	ok
group_1643_qemu_sources_virtualization_qemu_block_qcow2_bitmap_c_sources_virtu_46f419d820a7	GROUP	Docs/researches/groups/group_1643_qemu_sources_virtualization_qemu_block_qcow2_bitmap_c_sources_virtu_46f419d820a7_research.md	qemu:3 files	3	155240	4875	ok
group_1644_qemu_sources_virtualization_qemu_block_qcow2_refcount_c_sources_vir_ee0c5c3939d4	GROUP	Docs/researches/groups/group_1644_qemu_sources_virtualization_qemu_block_qcow2_refcount_c_sources_vir_ee0c5c3939d4_research.md	qemu:3 files	3	181944	5370	ok
group_1645_qemu_sources_virtualization_qemu_block_qcow2_c_sources_virtualizati_d536b04a9862	GROUP	Docs/researches/groups/group_1645_qemu_sources_virtualization_qemu_block_qcow2_c_sources_virtualizati_d536b04a9862_research.md	qemu:2 files	2	255821	7458	ok
group_1646_qemu_sources_virtualization_qemu_block_qed_check_c_sources_virtuali_ba1e6390a8ac	GROUP	Docs/researches/groups/group_1646_qemu_sources_virtualization_qemu_block_qed_check_c_sources_virtuali_ba1e6390a8ac_research.md	qemu:13 files	13	252581	8438	ok
group_1647_qemu_sources_virtualization_qemu_block_ssh_c_sources_virtualization_24f895174266	GROUP	Docs/researches/groups/group_1647_qemu_sources_virtualization_qemu_block_ssh_c_sources_virtualization_24f895174266_research.md	qemu:10 files	10	261804	8219	ok
group_1648_qemu_sources_virtualization_qemu_block_vmdk_c_sources_virtualizatio_f3d626abf9a8	GROUP	Docs/researches/groups/group_1648_qemu_sources_virtualization_qemu_block_vmdk_c_sources_virtualizatio_f3d626abf9a8_research.md	qemu:7 files	7	260953	8493	ok
group_1649_qemu_sources_virtualization_qemu_hw_virtio_iothread_vq_mapping_c_so_8599f322515c	GROUP	Docs/researches/groups/group_1649_qemu_sources_virtualization_qemu_hw_virtio_iothread_vq_mapping_c_so_8599f322515c_research.md	qemu:38 files	38	256838	8406	ok
group_164_9front_sources_os_plan9_9front_sys_src_cmd_ndb_dn_c_sources_os_plan9_0daba19be96e	GROUP	Docs/researches/groups/group_164_9front_sources_os_plan9_9front_sys_src_cmd_ndb_dn_c_sources_os_plan9_0daba19be96e_research.md	9front:27 files	27	254241	13279	ok
group_1650_qemu_sources_virtualization_qemu_hw_virtio_vhost_vdpa_c_sources_vir_c4b7fc77f3bb	GROUP	Docs/researches/groups/group_1650_qemu_sources_virtualization_qemu_hw_virtio_vhost_vdpa_c_sources_vir_c4b7fc77f3bb_research.md	qemu:14 files	14	257228	8241	ok
group_1651_qemu_sources_virtualization_qemu_hw_virtio_virtio_hmp_cmds_c_source_cbbfa0154d8a	GROUP	Docs/researches/groups/group_1651_qemu_sources_virtualization_qemu_hw_virtio_virtio_hmp_cmds_c_source_cbbfa0154d8a_research.md	qemu:14 files	14	235642	7560	ok
group_1652_qemu_sources_virtualization_qemu_hw_virtio_virtio_pci_c_sources_vir_5639048e3d16	GROUP	Docs/researches/groups/group_1652_qemu_sources_virtualization_qemu_hw_virtio_virtio_pci_c_sources_vir_5639048e3d16_research.md	qemu:11 files	11	152294	4540	ok
group_1653_qemu_sources_virtualization_qemu_hw_virtio_virtio_c_sources_virtual_a74aa192f493	GROUP	Docs/researches/groups/group_1653_qemu_sources_virtualization_qemu_hw_virtio_virtio_c_sources_virtual_a74aa192f493_research.md	qemu:19 files	19	259939	8804	ok
group_1654_reactos_sources_windows_reactos_drivers_filesystems_CMakeLists_txt__33cddf7fb1f9	GROUP	Docs/researches/groups/group_1654_reactos_sources_windows_reactos_drivers_filesystems_CMakeLists_txt__33cddf7fb1f9_research.md	reactos:6 files	6	161449	4843	ok
group_1655_reactos_sources_windows_reactos_drivers_filesystems_btrfs_btrfs_c_s_a4bee4425544	GROUP	Docs/researches/groups/group_1655_reactos_sources_windows_reactos_drivers_filesystems_btrfs_btrfs_c_s_a4bee4425544_research.md	reactos:2 files	2	227713	7165	ok
group_1656_reactos_sources_windows_reactos_drivers_filesystems_btrfs_btrfs_drv_38a63bdd07fa	GROUP	Docs/researches/groups/group_1656_reactos_sources_windows_reactos_drivers_filesystems_btrfs_btrfs_drv_38a63bdd07fa_research.md	reactos:8 files	8	129380	4141	ok
group_1657_reactos_sources_windows_reactos_drivers_filesystems_btrfs_create_c__3f3e72f177eb	GROUP	Docs/researches/groups/group_1657_reactos_sources_windows_reactos_drivers_filesystems_btrfs_create_c__3f3e72f177eb_research.md	reactos:3 files	3	233741	6584	ok
group_1658_reactos_sources_windows_reactos_drivers_filesystems_btrfs_extent_tr_ed07b7d17eb2	GROUP	Docs/researches/groups/group_1658_reactos_sources_windows_reactos_drivers_filesystems_btrfs_extent_tr_ed07b7d17eb2_research.md	reactos:2 files	2	99183	2871	ok
group_1659_reactos_sources_windows_reactos_drivers_filesystems_btrfs_fileinfo__be2b7d69f192	GROUP	Docs/researches/groups/group_1659_reactos_sources_windows_reactos_drivers_filesystems_btrfs_fileinfo__be2b7d69f192_research.md	reactos:1 files	1	206912	6066	ok
group_165_9front_sources_os_plan9_9front_sys_src_cmd_nusb_cam_ctl_c_sources_os_985a12ca801d	GROUP	Docs/researches/groups/group_165_9front_sources_os_plan9_9front_sys_src_cmd_nusb_cam_ctl_c_sources_os_985a12ca801d_research.md	9front:31 files	31	246950	12255	ok
group_1660_reactos_sources_windows_reactos_drivers_filesystems_btrfs_free_spac_f32ff62e9c23	GROUP	Docs/researches/groups/group_1660_reactos_sources_windows_reactos_drivers_filesystems_btrfs_free_spac_f32ff62e9c23_research.md	reactos:1 files	1	72473	2241	ok
group_1661_reactos_sources_windows_reactos_drivers_filesystems_btrfs_fsctl_c_s_593d51a8fbd3	GROUP	Docs/researches/groups/group_1661_reactos_sources_windows_reactos_drivers_filesystems_btrfs_fsctl_c_s_593d51a8fbd3_research.md	reactos:5 files	5	221483	6766	ok
group_1662_reactos_sources_windows_reactos_drivers_filesystems_btrfs_read_c_so_01c352b1641c	GROUP	Docs/researches/groups/group_1662_reactos_sources_windows_reactos_drivers_filesystems_btrfs_read_c_so_01c352b1641c_research.md	reactos:4 files	4	206136	5367	ok
group_1663_reactos_sources_windows_reactos_drivers_filesystems_btrfs_scrub_c_s_022523d43e3b	GROUP	Docs/researches/groups/group_1663_reactos_sources_windows_reactos_drivers_filesystems_btrfs_scrub_c_s_022523d43e3b_research.md	reactos:3 files	3	210206	5592	ok
group_1664_reactos_sources_windows_reactos_drivers_filesystems_btrfs_send_c_so_f57319fca458	GROUP	Docs/researches/groups/group_1664_reactos_sources_windows_reactos_drivers_filesystems_btrfs_send_c_so_f57319fca458_research.md	reactos:3 files	3	229624	6491	ok
group_1665_reactos_sources_windows_reactos_drivers_filesystems_btrfs_volume_c__9ed53e51c27e	GROUP	Docs/researches/groups/group_1665_reactos_sources_windows_reactos_drivers_filesystems_btrfs_volume_c__9ed53e51c27e_research.md	reactos:5 files	5	254638	7515	ok
group_1666_reactos_sources_windows_reactos_drivers_filesystems_btrfs_xxhash_h__33a0d552c7d4	GROUP	Docs/researches/groups/group_1666_reactos_sources_windows_reactos_drivers_filesystems_btrfs_xxhash_h__33a0d552c7d4_research.md	reactos:17 files	17	256433	6385	ok
group_1667_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_563be0732ff0	GROUP	Docs/researches/groups/group_1667_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_563be0732ff0_research.md	reactos:2 files	2	124785	2164	ok
group_1668_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_7a61306a221e	GROUP	Docs/researches/groups/group_1668_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_7a61306a221e_research.md	reactos:6 files	6	257572	6063	ok
group_1669_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_8271b834a599	GROUP	Docs/researches/groups/group_1669_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_8271b834a599_research.md	reactos:12 files	12	253785	5908	ok
group_166_9front_sources_os_plan9_9front_sys_src_cmd_nusb_serial_ftdi_c_source_71dad81d7ac6	GROUP	Docs/researches/groups/group_166_9front_sources_os_plan9_9front_sys_src_cmd_nusb_serial_ftdi_c_source_71dad81d7ac6_research.md	9front:29 files	29	261531	13498	ok
group_1670_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_98c580e8958c	GROUP	Docs/researches/groups/group_1670_reactos_sources_windows_reactos_drivers_filesystems_btrfs_zstd_zstd_98c580e8958c_research.md	reactos:13 files	13	240025	6351	ok
group_1671_reactos_sources_windows_reactos_drivers_filesystems_cdfs_cddata_c_s_88575a68ca98	GROUP	Docs/researches/groups/group_1671_reactos_sources_windows_reactos_drivers_filesystems_cdfs_cddata_c_s_88575a68ca98_research.md	reactos:8 files	8	205444	7589	ok
group_1672_reactos_sources_windows_reactos_drivers_filesystems_cdfs_create_c_s_957bd08815f2	GROUP	Docs/researches/groups/group_1672_reactos_sources_windows_reactos_drivers_filesystems_cdfs_create_c_s_957bd08815f2_research.md	reactos:4 files	4	253686	8915	ok
group_1673_reactos_sources_windows_reactos_drivers_filesystems_cdfs_dirsup_c_s_eaf08761a6fd	GROUP	Docs/researches/groups/group_1673_reactos_sources_windows_reactos_drivers_filesystems_cdfs_dirsup_c_s_eaf08761a6fd_research.md	reactos:9 files	9	250485	9854	ok
group_1674_reactos_sources_windows_reactos_drivers_filesystems_cdfs_pathsup_c__0c8254813e12	GROUP	Docs/researches/groups/group_1674_reactos_sources_windows_reactos_drivers_filesystems_cdfs_pathsup_c__0c8254813e12_research.md	reactos:16 files	16	232375	9365	ok
group_1675_reactos_sources_windows_reactos_drivers_filesystems_ext2_inc_ext2fs_007b55df7113	GROUP	Docs/researches/groups/group_1675_reactos_sources_windows_reactos_drivers_filesystems_ext2_inc_ext2fs_007b55df7113_research.md	reactos:31 files	31	246441	8534	ok
group_1676_reactos_sources_windows_reactos_drivers_filesystems_ext2_inc_linux__72f9973db411	GROUP	Docs/researches/groups/group_1676_reactos_sources_windows_reactos_drivers_filesystems_ext2_inc_linux__72f9973db411_research.md	reactos:24 files	24	255100	8086	ok
group_1677_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_devctl_78d52da8c2f4	GROUP	Docs/researches/groups/group_1677_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_devctl_78d52da8c2f4_research.md	reactos:7 files	7	258027	8802	ok
group_1678_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_ext3_i_00314d1d0a5e	GROUP	Docs/researches/groups/group_1678_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_ext3_i_00314d1d0a5e_research.md	reactos:10 files	10	253811	9157	ok
group_1679_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_fsctl__cb30ae7807f0	GROUP	Docs/researches/groups/group_1679_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_fsctl__cb30ae7807f0_research.md	reactos:7 files	7	228513	7833	ok
group_167_9front_sources_os_plan9_9front_sys_src_cmd_pic_main_c_sources_os_pla_46ca8832b9ba	GROUP	Docs/researches/groups/group_167_9front_sources_os_plan9_9front_sys_src_cmd_pic_main_c_sources_os_pla_46ca8832b9ba_research.md	9front:83 files	83	254369	11540	ok
group_1680_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_memory_5cb6449e503c	GROUP	Docs/researches/groups/group_1680_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_memory_5cb6449e503c_research.md	reactos:12 files	12	249898	7411	ok
group_1681_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nl_b29db67eae4f	GROUP	Docs/researches/groups/group_1681_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nl_b29db67eae4f_research.md	reactos:16 files	16	259298	5678	ok
group_1682_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nl_42f8588d3310	GROUP	Docs/researches/groups/group_1682_reactos_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nl_42f8588d3310_research.md	reactos:19 files	19	251321	6952	ok
group_1683_reactos_sources_windows_reactos_drivers_filesystems_fastfat_acchksu_4061df743832	GROUP	Docs/researches/groups/group_1683_reactos_sources_windows_reactos_drivers_filesystems_fastfat_acchksu_4061df743832_research.md	reactos:3 files	3	225901	7733	ok
group_1684_reactos_sources_windows_reactos_drivers_filesystems_fastfat_cleanup_220d68b2ab7a	GROUP	Docs/researches/groups/group_1684_reactos_sources_windows_reactos_drivers_filesystems_fastfat_cleanup_220d68b2ab7a_research.md	reactos:2 files	2	72493	2478	ok
group_1685_reactos_sources_windows_reactos_drivers_filesystems_fastfat_create__e3f6b23de7d8	GROUP	Docs/researches/groups/group_1685_reactos_sources_windows_reactos_drivers_filesystems_fastfat_create__e3f6b23de7d8_research.md	reactos:2 files	2	221307	7376	ok
group_1686_reactos_sources_windows_reactos_drivers_filesystems_fastfat_deviosu_7dca510dd240	GROUP	Docs/researches/groups/group_1686_reactos_sources_windows_reactos_drivers_filesystems_fastfat_deviosu_7dca510dd240_research.md	reactos:3 files	3	261560	9247	ok
group_1687_reactos_sources_windows_reactos_drivers_filesystems_fastfat_dumpsup_8bb827f3eb43	GROUP	Docs/researches/groups/group_1687_reactos_sources_windows_reactos_drivers_filesystems_fastfat_dumpsup_8bb827f3eb43_research.md	reactos:6 files	6	245536	8963	ok
group_1688_reactos_sources_windows_reactos_drivers_filesystems_fastfat_fatinit_4b8e4543e58a	GROUP	Docs/researches/groups/group_1688_reactos_sources_windows_reactos_drivers_filesystems_fastfat_fatinit_4b8e4543e58a_research.md	reactos:4 files	4	145102	5653	ok
group_1689_reactos_sources_windows_reactos_drivers_filesystems_fastfat_fileinf_82b6869ed019	GROUP	Docs/researches/groups/group_1689_reactos_sources_windows_reactos_drivers_filesystems_fastfat_fileinf_82b6869ed019_research.md	reactos:3 files	3	191334	7148	ok
group_168_9front_sources_os_plan9_9front_sys_src_cmd_postscript_postbgi_postbg_4fc808949c76	GROUP	Docs/researches/groups/group_168_9front_sources_os_plan9_9front_sys_src_cmd_postscript_postbgi_postbg_4fc808949c76_research.md	9front:18 files	18	261556	9822	ok
group_1690_reactos_sources_windows_reactos_drivers_filesystems_fastfat_fsctrl__7231b147a3bb	GROUP	Docs/researches/groups/group_1690_reactos_sources_windows_reactos_drivers_filesystems_fastfat_fsctrl__7231b147a3bb_research.md	reactos:4 files	4	254016	9501	ok
group_1691_reactos_sources_windows_reactos_drivers_filesystems_fastfat_namesup_9270a65b42cb	GROUP	Docs/researches/groups/group_1691_reactos_sources_windows_reactos_drivers_filesystems_fastfat_namesup_9270a65b42cb_research.md	reactos:9 files	9	256083	10049	ok
group_1692_reactos_sources_windows_reactos_drivers_filesystems_fastfat_verfysu_9f01ffa4758f	GROUP	Docs/researches/groups/group_1692_reactos_sources_windows_reactos_drivers_filesystems_fastfat_verfysu_9f01ffa4758f_research.md	reactos:17 files	17	259259	8876	ok
group_1693_reactos_sources_windows_reactos_drivers_filesystems_fs_rec_fs_rec_h_b820b72b266b	GROUP	Docs/researches/groups/group_1693_reactos_sources_windows_reactos_drivers_filesystems_fs_rec_fs_rec_h_b820b72b266b_research.md	reactos:22 files	22	175211	5717	ok
group_1694_reactos_sources_windows_reactos_drivers_filesystems_nfs_nfs41_drive_45347d82c10f	GROUP	Docs/researches/groups/group_1694_reactos_sources_windows_reactos_drivers_filesystems_nfs_nfs41_drive_45347d82c10f_research.md	reactos:5 files	5	255470	7521	ok
group_1695_reactos_sources_windows_reactos_drivers_filesystems_npfs_create_c_s_e4e34d3f886b	GROUP	Docs/researches/groups/group_1695_reactos_sources_windows_reactos_drivers_filesystems_npfs_create_c_s_e4e34d3f886b_research.md	reactos:21 files	21	253506	8568	ok
group_1696_reactos_sources_windows_reactos_drivers_filesystems_ntfs_blockdev_c_96f15220edde	GROUP	Docs/researches/groups/group_1696_reactos_sources_windows_reactos_drivers_filesystems_ntfs_blockdev_c_96f15220edde_research.md	reactos:12 files	12	236289	7221	ok
group_1697_reactos_sources_windows_reactos_drivers_filesystems_ntfs_mft_c_sour_9e0b0c31b00f	GROUP	Docs/researches/groups/group_1697_reactos_sources_windows_reactos_drivers_filesystems_ntfs_mft_c_sour_9e0b0c31b00f_research.md	reactos:6 files	6	213687	6236	ok
group_1698_reactos_sources_windows_reactos_drivers_filesystems_udfs_CDRW_cdrw__c31e78c0dede	GROUP	Docs/researches/groups/group_1698_reactos_sources_windows_reactos_drivers_filesystems_udfs_CDRW_cdrw__c31e78c0dede_research.md	reactos:15 files	15	256932	8408	ok
group_1699_reactos_sources_windows_reactos_drivers_filesystems_udfs_Include_en_d917d68286e8	GROUP	Docs/researches/groups/group_1699_reactos_sources_windows_reactos_drivers_filesystems_udfs_Include_en_d917d68286e8_research.md	reactos:11 files	11	183316	6544	ok
group_169_9front_sources_os_plan9_9front_sys_src_cmd_postscript_postmd_postmd__1dd95d4ae7cd	GROUP	Docs/researches/groups/group_169_9front_sources_os_plan9_9front_sys_src_cmd_postscript_postmd_postmd__1dd95d4ae7cd_research.md	9front:39 files	39	261686	11613	ok
group_16_9front_sources_os_plan9_9front_sys_src_9_pc_mmu_c_sources_os_plan9_9f_808245493e62	GROUP	Docs/researches/groups/group_16_9front_sources_os_plan9_9front_sys_src_9_pc_mmu_c_sources_os_plan9_9f_808245493e62_research.md	9front:15 files	15	233926	10699	ok
group_1700_reactos_sources_windows_reactos_drivers_filesystems_udfs_Include_ph_517115795342	GROUP	Docs/researches/groups/group_1700_reactos_sources_windows_reactos_drivers_filesystems_udfs_Include_ph_517115795342_research.md	reactos:13 files	13	254090	6819	ok
group_1701_reactos_sources_windows_reactos_drivers_filesystems_udfs_Include_us_0f0743db97c9	GROUP	Docs/researches/groups/group_1701_reactos_sources_windows_reactos_drivers_filesystems_udfs_Include_us_0f0743db97c9_research.md	reactos:8 files	8	241578	7093	ok
group_1702_reactos_sources_windows_reactos_drivers_filesystems_udfs_create_cpp_0851b7ce57ba	GROUP	Docs/researches/groups/group_1702_reactos_sources_windows_reactos_drivers_filesystems_udfs_create_cpp_0851b7ce57ba_research.md	reactos:8 files	8	230644	6013	ok
group_1703_reactos_sources_windows_reactos_drivers_filesystems_udfs_fastio_cpp_1f2ec4d76684	GROUP	Docs/researches/groups/group_1703_reactos_sources_windows_reactos_drivers_filesystems_udfs_fastio_cpp_1f2ec4d76684_research.md	reactos:5 files	5	260198	7305	ok
group_1704_reactos_sources_windows_reactos_drivers_filesystems_udfs_lockctrl_c_f49871fa7c6e	GROUP	Docs/researches/groups/group_1704_reactos_sources_windows_reactos_drivers_filesystems_udfs_lockctrl_c_f49871fa7c6e_research.md	reactos:10 files	10	238354	7040	ok
group_1705_reactos_sources_windows_reactos_drivers_filesystems_udfs_secursup_c_e5aec281cd00	GROUP	Docs/researches/groups/group_1705_reactos_sources_windows_reactos_drivers_filesystems_udfs_secursup_c_e5aec281cd00_research.md	reactos:10 files	10	194142	6428	ok
group_1706_reactos_sources_windows_reactos_drivers_filesystems_udfs_udf_info_e_e9733a11f921	GROUP	Docs/researches/groups/group_1706_reactos_sources_windows_reactos_drivers_filesystems_udfs_udf_info_e_e9733a11f921_research.md	reactos:3 files	3	255291	6855	ok
group_1707_reactos_sources_windows_reactos_drivers_filesystems_udfs_udf_info_p_d75e1831f052	GROUP	Docs/researches/groups/group_1707_reactos_sources_windows_reactos_drivers_filesystems_udfs_udf_info_p_d75e1831f052_research.md	reactos:5 files	5	68262	1943	ok
